artist,track,playcount,listeners
Migos,BBO (Bad Bitches Only),1004851,145979
Migos,Avalanche,1119436,143589
Migos,Deadz (feat. 2 Chainz),877800,127540
Migos,Call Casting,689529,119250
Migos,Versace (Remix),640277,113742
Migos,Modern Day,742092,111040
Migos,Danger (with Migos & Marshmello),691068,110006
Migos,Brown Paper Bag,471758,100459
Migos,What the Price,549270,99686
Migos,Racks 2 Skinny,597055,97918
Migos,"My Family - from ""The Addams Family""",438500,95737
Migos,Malibu (feat. Polo G),666890,94831
Migos,White Sand,627258,94385
Migos,Culture (feat. DJ Khaled),388931,92326
Migos,Give No Fxk,503978,91769
Migos,Antisocial (feat. Juice WRLD),660286,89267
Migos,Taco Tuesday,522673,87283
Migos,Open It Up,570018,76118
Migos,Gang Gang,483353,74495
Migos,Versace,352742,74324
Migos,Supastars,346180,73248
Migos,Big on Big,293556,72940
Migos,Light It Up (feat. Pop Smoke),542020,72861
Migos,Vaccine,449217,71642
Migos,Picasso (feat. Future),406457,69174
Migos,All Ass,285195,67978
Migos,Type Shit (feat. Cardi B),318508,67372
Migos,What You See (feat. Justin Bieber),324208,63598
Migos,Jane,381798,62202
Migos,Hannah Montana,290367,61401
Migos,Out Yo Way,258185,60537
Migos,Birthday,262681,59841
Migos,Pipe It Up,220876,55735
Migos,Cocoon,386085,55239
Miguel,Sure Thing,17113506,1500755
Miguel,Girl with the Tattoo Enter.Lewd,13184456,1010961
Miguel,Sky Walker (feat. Travis Scott),6756566,679172
Miguel,Adorn,5557834,679048
Miguel,All I Want Is You (feat. J. Cole),5495125,534561
Miguel,coffee,2946104,360107
Miguel,How Many Drinks?,2734163,346237
Miguel,waves - Tame Impala Remix,2573381,341008
Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),2422070,286305
Miguel,Vixen,1308200,198944
Miguel,Banana Clip,1425438,184915
Miguel,Sure Thing - Sped Up,1102098,179117
Miguel,Do You...,981811,147066
Miguel,Quickie,643143,144472
Miguel,damned,1092559,134246
Miguel,All I Want Is You,292122,115770
Miguel,Remember Me (Dúo),475175,112742
Miguel,Pineapple Skies,602061,108024
Miguel,Anointed,700857,107145
Miguel,Pussy Is Mine,567864,95588
Miguel,Simple Things,539254,93158
Miguel,Girls Like You,355012,88426
Miguel,Sky Walker,508442,84317
Miguel,Use Me,546606,83194
Miguel,Kaleidoscope Dream,418197,75883
Miguel,Caramelo Duro (feat. Kali Uchis),559546,75012
Miguel,Arch & Point,406976,73360
Miguel,Don't Look Back,391689,72476
Miguel,The Thrill,383956,70177
Miguel,How Many Drinks? (feat. Kendrick Lamar),413688,66562
Miguel,waves,412428,65127
Miguel,Pay Me,183498,62254
Miguel,Come Through and Chill,322185,57393
Miguel,Candles in the Sun,272395,56743
Miguel,Hard Way,185210,55117
Miguel,Told You So,321709,54576
Miguel,Where's the Fun in Forever,245004,53133
Miguel,Harem,260787,52243
Miguel,My Piece,168295,51531
Miguel,a beautiful exit,245096,50848
Miguel,the valley,269446,48854
Miguel,Teach Me,181772,48659
Miguel,Hero,164455,47774
Miguel,Cutie Girl,69037,46486
Miguel,Perderme,386294,45658
Miguel,leaves,251600,45539
Miguel,Funeral,225292,45023
Miguel,what's normal anyway,199628,43744
Miguel,City of Angels,216422,41794
Miguel,FLESH,199389,40739
Mike + The Mechanics,Over My Shoulder,818763,196300
Mike + The Mechanics,The Living Years,519439,136912
Mike + The Mechanics,Silent Running,262179,70596
Mike + The Mechanics,Another Cup of Coffee,221082,65815
Mike + The Mechanics,All I Need is a Miracle,238878,65736
Mike + The Mechanics,Word of Mouth,165937,48085
Mike + The Mechanics,Taken In,89105,32035
Mike + The Mechanics,A Beggar on a Beach of Gold,68676,27803
Mike + The Mechanics,Nobody Knows,55951,25175
Mike + The Mechanics,Everybody Gets A Second Chance,54997,21983
Mike + The Mechanics,Nobody's Perfect,54501,21015
Mike + The Mechanics,Get Up,40714,16713
Mike + The Mechanics,All I Need Is a Miracle '96,41740,14152
Mike + The Mechanics,A Time And Place,29183,11958
Mike + The Mechanics,Par Avion,29941,10858
Mike + The Mechanics,Mea Culpa,24882,10809
Mike + The Mechanics,Don't Know What Came Over Me,36435,10421
Mike + The Mechanics,You've Really Got a Hold on Me,18428,9899
Mike + The Mechanics,Looking Back Over My Shoulder,48381,8765
Mike + The Mechanics,Someone Always Hates Someone,16387,8362
Mike + The Mechanics,A House of Many Rooms,16530,8025
Mike + The Mechanics,You Are the One,18130,7703
Mike + The Mechanics,The Ghost of Sex and You,16663,7688
Mike + The Mechanics,Something to Believe In,13477,7171
Mike + The Mechanics,Web of Lies,14461,7108
Mike + The Mechanics,Living Years,22244,6972
Mike + The Mechanics,Whenever I Stop,16593,6651
Mike + The Mechanics,Stop Baby,12031,6563
Mike + The Mechanics,Seeing Is Believing,13158,6290
Mike + The Mechanics,Now That You've Gone,15904,6236
Mike + The Mechanics,You've Really Got A Hold Of Me,8724,5432
Mike + The Mechanics,All the Light I Need,13340,5399
Mike + The Mechanics,Blame,10838,5267
Mike + The Mechanics,Don't,9944,5186
Mike + The Mechanics,Hanging by a Thread,12850,5005
Mike + The Mechanics,I Believe (When I Fall in Love It Will Be Forever),9836,4946
Mike + The Mechanics,Poor Boy Down,10063,4921
Mike + The Mechanics,Why Me?,10447,4811
Mike + The Mechanics,I Get the Feeling,10397,4802
Mike + The Mechanics,Reach Out (Touch The Sun),11296,4731
Mike + The Mechanics,A Call to Arms,11202,4646
Mike + The Mechanics,Beautiful Day,8924,4414
Mike + The Mechanics,Let's Pretend It Didn't Happen,8515,4351
Mike + The Mechanics,Take the Reins,9976,4319
Mike + The Mechanics,When I Get Over You,8436,4205
Mike + The Mechanics,Let Me Fly,14699,4185
Mike + The Mechanics,My Crime Of Passion,8137,3991
Mike + The Mechanics,Try To Save Me,11679,3913
Mike + The Mechanics,Another Cup of Coffee - 2014 Remastered,14142,3895
Mike + The Mechanics,The Way You Look At Me,8003,3852
Mike Jones,Still Tippin' (feat. Slim Thug and Paul Wall),988955,154512
Mike Jones,Back Then,559015,118701
Mike Jones,Next to You,397935,72279
Mike Jones,Turning Headz,113032,62236
Mike Jones,Like What I Got,109295,61112
Mike Jones,My 64,93279,59329
Mike Jones,My 64 (Album Version),57481,40397
Mike Jones,Flossin' (feat. Big Moe),190003,39856
Mike Jones,My 64 (Radio Edit),57500,39456
Mike Jones,Mr. Jones,126864,24934
Mike Jones,Still Tippin' (feat. Slim Thug & Paul Wall),108352,22970
Mike Jones,Screw Dat,72679,20735
Mike Jones,Turning Lane,50054,13834
Mike Jones,Back Then (Album Version),17390,11786
Mike Jones,Still Tippin',60551,11667
Mike Jones,Got It Sewed Up - Remix,31230,10274
Mike Jones,Badd,39699,9862
Mike Jones,Still Tippin' - feat. Slim Thug And Paul Wall Explicit Version,33049,9728
Mike Jones,Got It Sewed Up (remix),42189,9452
Mike Jones,Grandma,29345,9261
Mike Jones,Love Me or Leave Me,10976,9119
Mike Jones,The Last Dance,11083,9088
Mike Jones,If Dreams Come True,9754,7903
Mike Jones,Drop & Gimme 50 (Feat. Hurricane Chris),25017,7876
Mike Jones,My 64 (Feat. Snoop Dogg and Bun B),22963,7588
Mike Jones,Scandalous Hoes (feat. Lil' Bran),26516,7442
Mike Jones,Still Tippin,43834,7437
Mike Jones,"Cuddy Buddy (Feat. Lil Wayne, T-Pain & Twista)",31725,7055
Mike Jones,Cuttin' (remix),21358,6191
Mike Jones,"You Don't Grind, You Don't Shine",11087,6107
Mike Jones,Flossin',30745,6018
Mike Jones,5 Years From Now (feat. Lil' Bran),22133,5849
Mike Jones,I Need A Dime,28229,5142
Mike Jones,Still Tippin' - featuring Slim Thug And Paul Wall   Explicit Version,13242,4803
Mike Jones,Type of Nigga U Need (feat. Brighteyes),11757,4210
Mike Jones,You Don't Grind You Don't Shine,6061,4169
Mike Jones,The Curse Of An Aching Heart,4819,4103
Mike Jones,What Ya Know About (Feat. Paul Wall & Killa Kyleon),16661,3927
Mike Jones,Know What I'm Sayin (Feat. Bun B & Lil Keke),15840,3859
Mike Jones,"Laws Patrolling (Feat. CJ, Mellow & Lil' Bran)",14332,3711
Mike Jones,Still Tippin' - featuring Slim Thug And Paul Wall Explicit Version,8830,3432
Mike Jones,Frosty the Snowman,4008,3350
Mike Jones,Still Tippin' - Screwed & Chopped,10404,2984
Mike Jones,Back Then - Amended Version,6171,2933
Mike Jones,On the Sunny Side of the Street,3434,2926
Mike Jones,I'll Close My Eyes,3413,2915
Mike Jones,"Cutty Buddy feat.T-Pain,Lil Wayne & Twista",16103,2823
Mike Jones,What Ya Know About... (feat. Paul Wall & Killa Kyleon),7864,2820
Mike Jones,Cocktails for Two,3252,2722
Mike Jones,Cuttin' - Remix,6053,2705
Miley Cyrus,Party in the U.S.A.,16812703,2225339
Miley Cyrus,We Can't Stop,12113830,1338953
Miley Cyrus,Wrecking Ball,10680232,1296175
Miley Cyrus,Flowers,15831857,1205244
Miley Cyrus,The Climb,8164704,1085379
Miley Cyrus,Angels Like You,11965398,879485
Miley Cyrus,Midnight Sky,11473386,685283
Miley Cyrus,Malibu,6765141,680757
Miley Cyrus,Prisoner (feat. Dua Lipa),6707191,653389
Miley Cyrus,See You Again,5143807,635850
Miley Cyrus,Adore You,5277747,613220
Miley Cyrus,When I Look at You,4896876,545201
Miley Cyrus,Can't Be Tamed,5527770,499469
Miley Cyrus,7 Things,3560228,448508
Miley Cyrus,Plastic Hearts,5339529,425943
Miley Cyrus,Mother's Daughter,6449109,423091
Miley Cyrus,Heart of Glass (Live from the iHeart Festival),2764303,387219
Miley Cyrus,Used to Be Young,3084378,363026
Miley Cyrus,Jaded,4977999,362142
Miley Cyrus,Slide Away,4166312,349945
Miley Cyrus,Fly on the Wall,2523304,329825
Miley Cyrus,River,4898665,312598
Miley Cyrus,WTF Do I Know,3871570,304605
Miley Cyrus,Hoedown Throwdown,1527266,301916
Miley Cyrus,End of the World,3097321,299839
Miley Cyrus,Who Owns My Heart,3291873,292036
Miley Cyrus,Gimme What I Want,3333043,278200
Miley Cyrus,7 Things - Single Version,1310538,268971
Miley Cyrus,Night Crawling (feat. Billy Idol),3094876,263376
Miley Cyrus,Rose Colored Lenses,2512484,252625
Miley Cyrus,Never Be Me,2676584,226842
Miley Cyrus,Hate Me,2237898,221610
Miley Cyrus,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),1343439,216435
Miley Cyrus,High,1919369,215656
Miley Cyrus,Easy Lover,1656456,205812
Miley Cyrus,Do My Thang,1800083,200715
Miley Cyrus,Girls Just Wanna Have Fun,1245367,198357
Miley Cyrus,Thousand Miles (feat. Brandi Carlile),1388121,193035
Miley Cyrus,Violet Chemistry,2106273,188321
Miley Cyrus,You,1435379,187599
Miley Cyrus,Handstand,1619608,174011
Miley Cyrus,Unholy,2034027,173013
Miley Cyrus,Golden G String,1379752,172829
Miley Cyrus,Something Beautiful,1356192,171589
Miley Cyrus,Drive,1674399,171534
Miley Cyrus,Muddy Feet (feat. Sia),1352063,170724
Miley Cyrus,Butterfly Fly Away,971548,168540
Miley Cyrus,Younger Now,1448982,167785
Miley Cyrus,Island,1492071,162976
Miley Cyrus,More to Lose,1105747,161332
Milli Vanilli,Girl You Know It's True,693285,172348
Milli Vanilli,I'm Gonna Miss You,1157982,155072
Milli Vanilli,Blame It On The Rain,866873,145980
Milli Vanilli,Girl I'm Gonna Miss You,216000,53188
Milli Vanilli,Baby Don't Forget My Number,156562,43015
Milli Vanilli,Girl I'm Gonna Miss You - US Single Version,116243,19956
Milli Vanilli,All Or Nothing,49022,16421
Milli Vanilli,Keep On Running,25575,8913
Milli Vanilli,Girl You Know It's True - N.Y.C.Subway Remix,19250,8176
Milli Vanilli,Take It As It Comes,21804,7511
Milli Vanilli,Ma Baker,18185,6176
Milli Vanilli,Can't You Feel My Love,15618,5473
Milli Vanilli,Boy In The Tree,14379,5385
Milli Vanilli,More Than You'll Ever Know,13312,5133
Milli Vanilli,Money,14141,5084
Milli Vanilli,It's Your Thing,11681,4780
Milli Vanilli,Dance With A Devil,10749,4330
Milli Vanilli,Is It Love,10855,4294
Milli Vanilli,Dream To Remember,10505,4177
Milli Vanilli,Girl You Know It's True - Long Maxi Version,11762,4168
Milli Vanilli,Hush,8023,2926
Milli Vanilli,Girl You Know Its True,11172,2704
Milli Vanilli,Dreams to Remember,7036,2227
Milli Vanilli,Girl You Know It's True - US Single Version,6293,1927
Milli Vanilli,Girl You Know It's True (Maxi Version) - Super Club Mix,3864,1658
Milli Vanilli,Blame It On The Rain (Super Club Mix),4654,1625
Milli Vanilli,"Girl, I'm Gonna Miss You",5396,1360
Milli Vanilli,Too Much Monkey Business - Maxi Mix,2570,1271
Milli Vanilli,Girl You Know It's True (N.Y.C. Subway remix),4063,1165
Milli Vanilli,Blame It On The Rain (Official Video),1469,1025
Milli Vanilli,Girl You Know It's True (N.Y.C.Subway Remix),2387,970
Milli Vanilli,All Or Nothing - US Club Mix,1988,897
Milli Vanilli,Girl I´m Gonna Miss You,2769,857
Milli Vanilli,Girl You Know It's True (Long Maxi Version),2305,853
Milli Vanilli,Official Soundtrack Medley,1992,851
Milli Vanilli,Girl You Know It's True (N.Y. Subway Extended Mix),2631,807
Milli Vanilli,I'm Gonna Miss You - Long Version/Remix,1916,798
Milli Vanilli,Girl I'm Gonna Miss You (Peters Pop-Show 02.12.1989),952,723
Milli Vanilli,Too Much Monkey Business,1876,712
Milli Vanilli,Too Much Monkey Business (Maxi Mix),1702,695
Milli Vanilli,Baby Don't Forget My Number - Subway Mix,1203,607
Milli Vanilli,Dreams to Remember - Remix,1017,600
Milli Vanilli,"Girl, You Know It's True",3242,591
Milli Vanilli,Girl You Know It's True.,1189,587
Milli Vanilli,Can You Feel My Love,1417,546
Milli Vanilli,Baby Dont Forget My Number,1545,534
Milli Vanilli,Girl Im Gonna Miss You,2163,523
Milli Vanilli,Girl you know it´s true,1395,483
Milli Vanilli,Girl I'm Gonna Miss You (US Single Version),2877,461
Milli Vanilli,Megamix,1474,416
Millie Jackson,(If Loving You Is Wrong) I Don't Want To Be Right,51630,16094
Millie Jackson,If Loving You Is Wrong I Don't Want to Be Right,38404,15004
Millie Jackson,It Hurts So Good,39175,12778
Millie Jackson,All The Way Lover,31677,12599
Millie Jackson,The Rap,33151,12485
Millie Jackson,"My Man, A Sweet Man",30555,11491
Millie Jackson,A House For Sale,13881,7587
Millie Jackson,We Got To Hit It Off,23690,6899
Millie Jackson,It's All Over But The Shouting,19027,6663
Millie Jackson,I Cry,16886,6370
Millie Jackson,All I Want Is A Fighting Chance,18858,6089
Millie Jackson,I'm Tired Of Hiding,18143,5738
Millie Jackson,Summer (The First Time),18134,5706
Millie Jackson,I'm Through Trying To Prove My Love To You,15717,5008
Millie Jackson,Loving Arms,16130,4860
Millie Jackson,A Child Of God (It's Hard To Believe),11863,4288
Millie Jackson,I Still Love You (You Still Love Me),9187,3928
Millie Jackson,What Am I Waiting For,6835,3887
Millie Jackson,Da Ya Think I'm Sexy ?,5278,3643
Millie Jackson,"So Easy Going, So Hard Coming Back",10059,3453
Millie Jackson,If You're Not Back In Love By Monday,11693,3326
Millie Jackson,Logs And Thangs,6200,3278
Millie Jackson,Love Is A Dangerous Game,5898,2782
Millie Jackson,(If Loving You Is Wrong) I Don't Want To Be Right (reprise),9278,2701
Millie Jackson,Keep The Home Fire Burnin',6049,2701
Millie Jackson,Love Doctor,7085,2675
Millie Jackson,If Loving You Is Wrong I Don't Want To Be Right (Reprise),5620,2515
Millie Jackson,Just When I Needed You Most,4503,2435
Millie Jackson,Hold The Line,4286,2410
Millie Jackson,The Soaps / All The Way Lover (Reprise),3267,2406
Millie Jackson,Hypocrisy,6325,2398
Millie Jackson,Angel In Your Arms,8873,2383
Millie Jackson,Ask Me What You Want,9292,2295
Millie Jackson,Put Something Down On It,5708,2221
Millie Jackson,Leftovers,6894,2136
Millie Jackson,House For Sale,5933,2084
Millie Jackson,Hot! Wild! Unrestricted! Crazy Love,4347,2059
Millie Jackson,Phuck U Symphony,3455,2055
Millie Jackson,Feel Like Making Love,4031,1933
Millie Jackson,Making The Best Of A Bad Situation,6132,1904
Millie Jackson,Never Change Lovers In The Middle Of The Night,5228,1897
Millie Jackson,Tell Her It's Over,5274,1867
Millie Jackson,Good To The Very Last Drop,4757,1854
Millie Jackson,Don't Send Nobody Else,4900,1826
Millie Jackson,Now That You Got It,4424,1813
Millie Jackson,You Created A Monster,5381,1791
Millie Jackson,Sweet Music Man (reprise),2828,1775
Millie Jackson,Lovin' Your Good Thing Away,4450,1755
Millie Jackson,Here You Come Again,4902,1737
Millie Jackson,An Imitation Of Love,3783,1715
Mint Condition,Breakin' My Heart (Pretty Brown Eyes),2174608,338330
Mint Condition,U Send Me Swingin',367983,82966
Mint Condition,So Fine,413872,81351
Mint Condition,What Kind Of Man Would I Be,226741,75122
Mint Condition,Nothing Left To Say,260692,70314
Mint Condition,You Don't Have To Hurt No More,94320,39563
Mint Condition,I'm Ready,54051,26808
Mint Condition,Whoaa,54413,26577
Mint Condition,Love Your Tears,40522,21634
Mint Condition,Let Me Be The One,46276,21471
Mint Condition,Someone To Love,58982,19784
Mint Condition,Forever In Your Eyes,60984,14658
Mint Condition,Funky Weekend,22523,12793
Mint Condition,Half An Hour,20041,11100
Mint Condition,Is This Pain Our Pleasure,22359,9750
Mint Condition,The Never That You'll Never Know,25390,9534
Mint Condition,If You Love Me,37861,9274
Mint Condition,What Happened,15364,8785
Mint Condition,On & On,26397,7683
Mint Condition,Goldigger,13829,7516
Mint Condition,Gettin' It On,14484,7482
Mint Condition,Luxury Brown,12716,7296
Mint Condition,Caught My Eye,26094,7177
Mint Condition,Gratitude,11580,6603
Mint Condition,Look Whachu Done 2 Me,14182,6245
Mint Condition,After The Love Is Gone,15614,5484
Mint Condition,Change Your Mind,12098,5421
Mint Condition,Moan,12874,5314
Mint Condition,Right Here,11196,5270
Mint Condition,Just Can't Believe,10240,5232
Mint Condition,Back To Your Lovin',23314,5103
Mint Condition,E-Life,8893,4932
Mint Condition,Nobody Does It Betta,21810,4403
Mint Condition,Queen Of Come Here Go Away,8269,4128
Mint Condition,My Sista,7822,4087
Mint Condition,Raise Up,8220,4062
Mint Condition,I Want It Again,8329,4037
Mint Condition,My Dear,11993,4019
Mint Condition,Call Me,7206,3947
Mint Condition,Back And Forth,7350,3822
Mint Condition,Sad Girl,7484,3800
Mint Condition,Mintrolude,6450,3775
Mint Condition,Ain't Hookin' Me Up Enough,9358,3652
